Connected to PostgreSQL
[LOG] Server running on port 8080

 ┌───────────────────────────────────────────────────┐ 
 │                  Fiber v2.52.10                   │ 
 │               http://127.0.0.1:8080               │ 
 │       (bound on host 0.0.0.0 and port 8080)       │ 
 │                                                   │ 
 │ Handlers ............ 62  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID ................. 1 │ 
 └───────────────────────────────────────────────────┘ 

12:35:00 | 200 |    6.643254ms | 172.18.0.5 | GET | /api/v1/conversations | -
03:56:16 | 404 |      21.883µs | 172.18.0.5 | GET | /api/composer.log | Cannot GET /api/composer.log
03:56:18 | 404 |      14.476µs | 172.18.0.5 | GET | /api/cmd.tar | Cannot GET /api/cmd.tar
03:56:18 | 404 |      28.233µs | 172.18.0.5 | GET | /api/ | Cannot GET /api/
03:56:21 | 404 |      27.484µs | 172.18.0.5 | GET | /api/composer.bak | Cannot GET /api/composer.bak
03:56:21 | 404 |      15.409µs | 172.18.0.5 | GET | /api/index.sql | Cannot GET /api/index.sql
03:56:21 | 404 |      22.341µs | 172.18.0.5 | GET | /api/admin.yml | Cannot GET /api/admin.yml
03:56:25 | 404 |      22.365µs | 172.18.0.5 | GET | /api/api.old | Cannot GET /api/api.old
03:56:28 | 404 |      15.439µs | 172.18.0.5 | GET | /api/db.txt | Cannot GET /api/db.txt
03:56:29 | 404 |      15.718µs | 172.18.0.5 | GET | /api/composer.conf | Cannot GET /api/composer.conf
03:56:31 | 404 |       15.56µs | 172.18.0.5 | GET | /api/composer.ini | Cannot GET /api/composer.ini
03:56:31 | 404 |      21.331µs | 172.18.0.5 | GET | /api/admin.sql | Cannot GET /api/admin.sql
03:56:32 | 404 |       16.35µs | 172.18.0.5 | GET | /api/backup.conf | Cannot GET /api/backup.conf
03:56:35 | 404 |      14.846µs | 172.18.0.5 | GET | /api/cmd.save | Cannot GET /api/cmd.save
03:56:36 | 404 |       16.23µs | 172.18.0.5 | GET | /api/docker-compose.map | Cannot GET /api/docker-compose.map
03:56:37 | 404 |      15.932µs | 172.18.0.5 | GET | /api/composer.tar.gz | Cannot GET /api/composer.tar.gz
03:56:37 | 404 |      15.756µs | 172.18.0.5 | GET | /api/error.tar.gz | Cannot GET /api/error.tar.gz
03:56:38 | 404 |      20.821µs | 172.18.0.5 | GET | /api/database.tar.gz | Cannot GET /api/database.tar.gz
03:56:40 | 404 |       24.38µs | 172.18.0.5 | GET | /api/application.inc | Cannot GET /api/application.inc
03:56:40 | 404 |      22.758µs | 172.18.0.5 | GET | /api/composer.md | Cannot GET /api/composer.md
03:56:41 | 404 |      14.225µs | 172.18.0.5 | GET | /api/db.rb | Cannot GET /api/db.rb
03:56:42 | 404 |      15.062µs | 172.18.0.5 | GET | /api/_profiler/phpinfo | Cannot GET /api/_profiler/phpinfo
03:56:44 | 404 |       30.25µs | 172.18.0.5 | GET | /api/credentials.ts | Cannot GET /api/credentials.ts
03:56:45 | 404 |      15.875µs | 172.18.0.5 | GET | /api/application.py | Cannot GET /api/application.py
03:56:45 | 404 |       15.01µs | 172.18.0.5 | GET | /api/db.key | Cannot GET /api/db.key
03:56:49 | 404 |      23.971µs | 172.18.0.5 | GET | /api/error.json | Cannot GET /api/error.json
03:56:50 | 404 |      35.426µs | 172.18.0.5 | GET | /api/index.cfg | Cannot GET /api/index.cfg
03:56:51 | 404 |      20.171µs | 172.18.0.5 | GET | /api/env.log | Cannot GET /api/env.log
03:56:53 | 404 |     159.812µs | 172.18.0.5 | GET | /api/admin.pem | Cannot GET /api/admin.pem
03:56:54 | 404 |      80.047µs | 172.18.0.5 | GET | /api/docker-compose.swp | Cannot GET /api/docker-compose.swp
03:56:54 | 404 |     286.401µs | 172.18.0.5 | GET | /api/database.old | Cannot GET /api/database.old
03:56:58 | 404 |       26.43µs | 172.18.0.5 | GET | /api/index.yml | Cannot GET /api/index.yml
03:56:58 | 404 |      17.359µs | 172.18.0.5 | GET | /api/backup.md | Cannot GET /api/backup.md
03:57:01 | 404 |      25.471µs | 172.18.0.5 | GET | /api/error.save | Cannot GET /api/error.save
03:57:01 | 404 |      14.882µs | 172.18.0.5 | GET | /api/debug.bak | Cannot GET /api/debug.bak
03:57:02 | 404 |      14.586µs | 172.18.0.5 | GET | /api/cmd.log | Cannot GET /api/cmd.log
03:57:05 | 404 |      16.308µs | 172.18.0.5 | GET | /api/docker-compose.rb | Cannot GET /api/docker-compose.rb
04:21:52 | 200 |    4.605709ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
04:21:52 | 200 |    7.375579ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
04:21:52 | 200 |    2.170523ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
04:21:52 | 200 |    4.636458ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:19:09 | 200 |    3.595142ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:19:09 | 200 |    4.131747ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:19:09 | 200 |    2.489326ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:19:09 | 200 |     4.83848ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:23:03 | 200 |     2.09614ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:23:03 | 200 |    2.000763ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:23:03 | 200 |    9.864377ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:23:03 | 200 |    6.464488ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:24:01 | 200 |    4.366596ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:24:01 | 200 |    2.176692ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:24:01 | 200 |     3.03246ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:24:01 | 200 |    5.138125ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:25:01 | 200 |    2.850642ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:25:01 | 200 |    4.882853ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:25:01 | 200 |    2.769539ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:25:01 | 200 |    4.751947ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:26:01 | 200 |    3.423234ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:26:01 | 200 |    5.194754ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:26:01 | 200 |    2.312636ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:26:01 | 200 |    4.500175ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:27:01 | 200 |    4.172655ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:27:01 | 200 |    2.154935ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:27:01 | 200 |     4.68186ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:27:01 | 200 |     1.93477ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:28:01 | 200 |    2.737205ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:28:01 | 200 |     7.26222ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:28:01 | 200 |    2.195291ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:28:01 | 200 |    4.345958ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:29:01 | 200 |    2.346475ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:29:01 | 200 |    4.453513ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:29:01 | 200 |    2.153219ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:29:01 | 200 |    5.114475ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:30:01 | 200 |    4.505944ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:30:01 | 200 |   12.630225ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:30:01 | 200 |     6.45995ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:30:01 | 200 |    4.880189ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:31:17 | 200 |    2.180693ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:31:17 | 200 |    5.454235ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:31:17 | 200 |    2.305864ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:31:17 | 200 |    5.511591ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:37:49 | 200 |    2.030355ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:37:49 | 200 |      2.6427ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:37:53 | 200 |    2.233136ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:37:53 | 200 |    2.372258ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:38:09 | 200 |    4.428261ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:38:09 | 200 |     4.69929ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
05:38:23 | 200 |    2.621847ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:38:23 | 200 |    2.009176ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:38:53 | 200 |    3.736085ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:38:53 | 200 |    2.225934ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:39:23 | 200 |    9.748083ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:39:23 | 200 |    2.256509ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:39:53 | 200 |     2.21106ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:39:53 | 200 |    2.044262ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:40:23 | 200 |    1.995114ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:40:23 | 200 |    2.111917ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:40:53 | 200 |    2.292644ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:40:53 | 200 |    2.043798ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:41:23 | 200 |    2.283298ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:41:23 | 200 |      2.8349ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
05:41:47 | 200 |    1.791528ms | 172.18.0.5 | GET | /api/v1/notifications | -
05:41:47 | 200 |    1.477477ms | 172.18.0.5 | GET | /api/v1/notifications | -
19:48:50 | 404 |      47.704µs | 172.18.0.5 | GET | /api/sonicos/auth | Cannot GET /api/sonicos/auth
19:48:51 | 404 |      33.591µs | 172.18.0.5 | GET | /api/sonicos/tfa | Cannot GET /api/sonicos/tfa
19:53:36 | 404 |      27.029µs | 172.18.0.5 | GET | /api/v2/cmdb/system/admin | Cannot GET /api/v2/cmdb/system/admin
19:53:46 | 404 |      28.352µs | 172.18.0.5 | GET | /api/v2/cmdb/system/admin/admin | Cannot GET /api/v2/cmdb/system/admin/admin
00:43:21 | 200 |   10.296793ms | 172.18.0.5 | GET | /api/v1/consultants | -
00:43:23 | 200 |     768.881µs | 172.18.0.5 | GET | /api/v1/niches | -
00:43:24 | 200 |     1.20786ms | 172.18.0.5 | GET | /api/v1/cities | -
00:43:26 | 200 |    1.789344ms | 172.18.0.5 | GET | /api/v1/languages | -
23:54:33 | 200 |    3.094685ms | 172.18.0.5 | GET | /api/v1/cities | -
23:54:34 | 200 |    1.159671ms | 172.18.0.5 | GET | /api/v1/niches | -
23:54:34 | 200 |     2.47127ms | 172.18.0.5 | GET | /api/v1/consultants | -
23:54:34 | 200 |    7.099601ms | 172.18.0.5 | GET | /api/v1/blogs | -
23:54:34 | 200 |    9.109596ms | 172.18.0.5 | GET | /api/v1/consultants | -
23:54:34 | 200 |   53.457496ms | 172.18.0.5 | GET | /api/v1/consultants | -
23:54:35 | 200 |    4.899639ms | 172.18.0.5 | GET | /api/v1/consultants | -
23:54:35 | 200 |    8.237159ms | 172.18.0.5 | GET | /api/v1/consultants | -
23:54:35 | 200 |   22.202034ms | 172.18.0.5 | GET | /api/v1/cities | -
23:54:35 | 200 |   33.527857ms | 172.18.0.5 | GET | /api/v1/niches | -
23:54:35 | 200 |    36.49746ms | 172.18.0.5 | GET | /api/v1/blogs | -
23:54:35 | 200 |    1.621534ms | 172.18.0.5 | GET | /api/v1/consultants | -
23:54:35 | 200 |    4.830945ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:17 | 200 |     2.22045ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:55:18 | 200 |    2.614366ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:55:18 | 200 |     530.619µs | 172.18.0.5 | GET | /api/v1/cities | -
07:55:19 | 200 |     818.217µs | 172.18.0.5 | GET | /api/v1/niches | -
07:55:19 | 200 |     558.911µs | 172.18.0.5 | GET | /api/v1/cities | -
07:55:20 | 200 |    5.242613ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:20 | 200 |    1.395511ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:21 | 200 |    4.339503ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:21 | 200 |     1.52451ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:22 | 200 |    5.334188ms | 172.18.0.5 | GET | /api/v1/cities | -
07:55:22 | 200 |    1.390286ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:23 | 200 |     500.151µs | 172.18.0.5 | GET | /api/v1/cities | -
07:55:23 | 200 |    3.629909ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:24 | 200 |    1.348676ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:55:24 | 200 |     902.685µs | 172.18.0.5 | GET | /api/v1/niches | -
07:55:24 | 200 |    4.786457ms | 172.18.0.5 | GET | /api/v1/consultants | -
12:41:58 | 200 |     614.303µs | 172.18.0.5 | GET | /api/v1/cities | -
12:41:58 | 200 |     562.645µs | 172.18.0.5 | GET | /api/v1/cities | -
12:41:58 | 200 |     785.217µs | 172.18.0.5 | GET | /api/v1/niches | -
12:41:58 | 200 |    6.420569ms | 172.18.0.5 | GET | /api/v1/consultants | -
12:41:58 | 200 |    1.708225ms | 172.18.0.5 | GET | /api/v1/blogs | -
12:41:58 | 200 |    1.654031ms | 172.18.0.5 | GET | /api/v1/consultants | -
12:41:58 | 200 |    4.991209ms | 172.18.0.5 | GET | /api/v1/consultants | -
12:41:58 | 200 |    1.626514ms | 172.18.0.5 | GET | /api/v1/consultants | -
12:41:58 | 200 |     551.886µs | 172.18.0.5 | GET | /api/v1/cities | -
12:41:58 | 200 |     496.468µs | 172.18.0.5 | GET | /api/v1/cities | -
03:37:24 | 404 |    4.488813ms | 172.18.0.5 | GET | /api/session/properties | Cannot GET /api/session/properties
10:27:44 | 200 |   13.338664ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:44 | 200 |   20.307223ms | 172.18.0.5 | GET | /api/v1/cities | -
10:27:44 | 200 |    1.821584ms | 172.18.0.5 | GET | /api/v1/cities | -
10:27:44 | 200 |    5.248222ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:44 | 200 |   66.769616ms | 172.18.0.5 | GET | /api/v1/niches | -
10:27:44 | 200 |   51.982251ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:27:44 | 200 |   60.735711ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:44 | 200 |   74.507192ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:44 | 200 |      538.05µs | 172.18.0.5 | GET | /api/v1/cities | -
10:27:44 | 200 |     452.548µs | 172.18.0.5 | GET | /api/v1/cities | -
10:27:44 | 200 |    3.339292ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:44 | 200 |    6.391467ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:44 | 200 |    1.088231ms | 172.18.0.5 | GET | /api/v1/niches | -
10:27:44 | 200 |    7.249626ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:44 | 200 |   17.729083ms | 172.18.0.5 | GET | /api/v1/cities | -
10:27:44 | 200 |    1.855917ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:27:44 | 200 |   30.552774ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |     479.532µs | 172.18.0.5 | GET | /api/v1/cities | -
10:27:51 | 200 |     714.897µs | 172.18.0.5 | GET | /api/v1/niches | -
10:27:51 | 200 |    4.963103ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |    2.403646ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:27:51 | 200 |    3.369533ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |    1.150889ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |    1.582812ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |    1.444262ms | 172.18.0.5 | GET | /api/v1/cities | -
10:27:51 | 200 |     533.918µs | 172.18.0.5 | GET | /api/v1/cities | -
10:27:51 | 200 |     2.66443ms | 172.18.0.5 | GET | /api/v1/cities | -
10:27:51 | 200 |    1.930882ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |    7.634319ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |    1.488309ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:27:51 | 200 |   25.230243ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:27:51 | 200 |    32.97597ms | 172.18.0.5 | GET | /api/v1/cities | -
10:27:51 | 200 |    33.10793ms | 172.18.0.5 | GET | /api/v1/niches | -
10:27:51 | 200 |   47.452157ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:28:06 | 200 |  114.450766ms | 172.18.0.5 | POST | /api/v1/auth/google | -
10:28:07 | 200 |    1.418516ms | 172.18.0.5 | GET | /api/v1/auth/me | -
10:28:07 | 200 |    1.612811ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:07 | 200 |    1.228224ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:07 | 101 |    1.583005ms | 172.18.0.5 | GET | /ws/notifications | -
10:28:07 | 101 |     382.612µs | 172.18.0.5 | GET | /ws/notifications | -
10:28:13 | 200 |   33.870718ms | 172.18.0.5 | POST | /api/v1/auth/google | -
10:28:13 | 200 |    1.409229ms | 172.18.0.5 | GET | /api/v1/auth/me | -
10:28:13 | 200 |    2.045823ms | 172.18.0.5 | GET | /api/v1/users/07b40540-5ee9-4718-ae97-d982b3aae04e/consultant | -
10:28:13 | 200 |    1.345413ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:13 | 101 |     728.591µs | 172.18.0.5 | GET | /ws/notifications | -
10:28:13 | 200 |    2.968201ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:13 | 200 |    2.176206ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:13 | 200 |    3.296476ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:28:13 | 200 |     9.94528ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:13 | 200 |    4.377008ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:13 | 101 |     399.422µs | 172.18.0.5 | GET | /ws/chat | -
10:28:17 | 200 |    1.997473ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:17 | 200 |     2.23587ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:17 | 200 |     4.42745ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:20 | 200 |    8.307034ms | 172.18.0.5 | POST | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:28:22 | 200 |    1.146581ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:22 | 200 |    1.150179ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:26 | 200 |    1.207684ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:26 | 200 |    2.190437ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:26 | 200 |     1.29986ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:26 | 200 |    2.124453ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:26 | 101 |      423.17µs | 172.18.0.5 | GET | /ws/notifications | -
10:28:26 | 200 |    2.091673ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:26 | 200 |    4.442345ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:28:26 | 200 |    1.948766ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:26 | 200 |    2.412216ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:26 | 200 |    2.061523ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:26 | 200 |    1.991454ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:26 | 200 |     2.12315ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:28:26 | 200 |     1.96056ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:26 | 101 |     376.532µs | 172.18.0.5 | GET | /ws/notifications | -
10:28:26 | 101 |      378.56µs | 172.18.0.5 | GET | /ws/chat | -
10:28:26 | 101 |      469.73µs | 172.18.0.5 | GET | /ws/chat | -
10:28:29 | 200 |    4.684554ms | 172.18.0.5 | POST | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:28:29 | 200 |    1.855086ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:29 | 200 |    4.189958ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:31 | 200 |     516.212µs | 172.18.0.5 | GET | /api/v1/cities | -
10:28:31 | 200 |    1.000274ms | 172.18.0.5 | GET | /api/v1/niches | -
10:28:33 | 200 |    1.893466ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:40 | 200 |    7.503907ms | 172.18.0.5 | PATCH | /api/v1/bookings/1a69ee54-cd4f-4da1-aab1-5ff230cf1aba/status | -
10:28:40 | 200 |    2.106793ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:40 | 200 |    4.463198ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:41 | 200 |    1.863315ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:41 | 200 |    1.878094ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:41 | 200 |    1.817478ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:41 | 200 |    2.396261ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:28:41 | 200 |    2.164817ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:41 | 101 |     365.446µs | 172.18.0.5 | GET | /ws/chat | -
10:28:43 | 200 |    1.119233ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:43 | 200 |     4.10962ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:43 | 200 |    2.107759ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:43 | 200 |    5.325773ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:44 | 200 |    4.314056ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:44 | 200 |    1.876494ms | 172.18.0.5 | PUT | /api/v1/notifications/4ff0cf40-3bc2-4d57-a1fe-3f89262146bb/read | -
10:28:44 | 200 |    4.832204ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:47 | 200 |    3.887886ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:28:47 | 101 |     361.622µs | 172.18.0.5 | GET | /ws/chat | -
10:28:50 | 200 |    1.294073ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:50 | 200 |    2.145549ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:50 | 200 |    1.741257ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:28:50 | 200 |    3.470015ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:50 | 200 |    17.93825ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:50 | 200 |    2.000444ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:56 | 200 |    1.869622ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:56 | 200 |    2.089799ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:56 | 200 |    2.019148ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:56 | 200 |    2.021298ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:28:58 | 200 |    2.031703ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:58 | 200 |    4.829987ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:28:59 | 201 |   29.942309ms | 172.18.0.5 | POST | /api/v1/bookings | -
10:28:59 | 200 |    2.082194ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:28:59 | 200 |    4.592099ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:01 | 200 |    1.272744ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:01 | 200 |    2.362245ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:01 | 200 |    2.260237ms | 172.18.0.5 | GET | /api/v1/conversations | -
